[2023-08-21 18:57:50.380] Log file generated
[2023-08-21 18:57:51.145] Bluetooth Connected
[2023-08-21 18:57:51.147] >> Server Start
[2023-08-21 18:57:51.147] >> Wait
[2023-08-21 18:59:06.154] /*38,2023-08-21 18:59:06.154,0100000000,9.1,-2.18,0.11,0.47,358.68,0.5,None,None,None,0,0,0,None,None,None,None,None,None,0,0*/
[2023-08-21 18:59:06.355] /*39,2023-08-21 18:59:06.355,0100000000,9.35,-2.24,0.11,0.74,358.09,0.84,None,None,None,0,0,0,None,None,None,None,None,None,0,0*/
[2023-08-21 18:59:06.556] /*40,2023-08-21 18:59:06.556,0100000000,9.37,-2.24,0.12,0.94,357.4,0.61,None,None,None,0,0,0,None,None,None,None,None,None,0,0*/
[2023-08-21 18:59:06.757] /*41,2023-08-21 18:59:06.757,0100000000,9.37,-2.24,0.13,1.3,356.35,0.31,None,None,None,0,0,0,None,None,None,None,None,None,0,0*/
[2023-08-21 18:59:06.958] /*42,2023-08-21 18:59:06.958,0100000000,9.37,-2.25,0.13,1.6,355.57,0.59,None,None,None,0,0,0,None,None,None,None,None,None,0,0*/
[2023-08-21 18:59:07.159] /*43,2023-08-21 18:59:07.159,0100000000,9.36,-2.25,0.13,1.84,354.93,0.96,None,None,None,0,0,0,None,None,None,None,None,None,0,0*/
[2023-08-21 18:59:07.360] /*44,2023-08-21 18:59:07.360,0100000000,9.37,-2.24,0.12,2.06,354.22,1.21,None,None,None,0,0,0,None,None,None,None,None,None,0,0*/
[2023-08-21 18:59:07.547] 참가자 수 : 2
[2023-08-21 18:59:07.548] >> Wait
[2023-08-21 18:59:07.548] >> Connected by : 127.0.0.1 : 52014
[2023-08-21 18:59:07.548] module number 2 is active!
[2023-08-21 18:59:07.561] /*45,2023-08-21 18:59:07.561,0110000000,9.37,-2.24,0.12,2.35,353.65,1.03,None,None,None,0,0,0,None,None,None,None,None,None,0,0*/
[2023-08-21 18:59:07.762] /*46,2023-08-21 18:59:07.762,0110000000,9.37,-2.24,0.12,2.59,352.7,1.37,31.34,0.99,109.48,0,0,0,None,None,None,None,None,None,0,0*/
